"NOMBRE_ERROR"|"DEPARTAMENTO"|"MUNICIPIO"|"A01"|"IdIntegrante"|"TIPO"|"CAPITULO"|"FECHA_ARCHIVO"|"FECHA_VALIDACION"
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"ARBOLETES"|20019807|2080337|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"DABEIBA"|20018529|2075013|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"DABEIBA"|20018529|2075016|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"MEDELLÍN"|20015540|2062898|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"APARTADÓ"|20015586|2063077|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"BETULIA"|20014153|2057324|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"BETULIA"|20014153|2057325|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"BETULIA"|20014153|2057328|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"APARTADÓ"|20014520|2058699|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"COCORNÁ"|20019207|2077769|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"COCORNÁ"|20019207|2077771|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"BELLO"|20014801|2059809|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"EL BAGRE"|20016673|2067376|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"EBÉJICO"|20023927|2097188|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"MEDELLÍN"|20015540|2062897|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"MEDELLÍN"|20015540|2062902|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"APARTADÓ"|20016044|2064898|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"LIBORINA"|20017914|2072384|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"FRONTINO"|20022580|2091750|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"FRONTINO"|20022580|2091752|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"EL BAGRE"|20024891|2101168|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"NECHÍ"|20025448|2103429|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"NECOCLÍ"|20025749|2104637|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"EL BAGRE"|20016741|2067654|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"NECOCLÍ"|20026194|2106614|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"NECOCLÍ"|20026194|2106616|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"COCORNÁ"|20019207|2077768|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"NECOCLÍ"|20026194|2106618|"Flujo"|"C"|2021-09-30|2021-10-07
"CODIGO_MUNICIPIO_DANE"|"ANTIOQUIA"|"FRONTINO"|20022580|2091751|"Flujo"|"C"|2021-09-30|2021-10-07
